Time,Price,L0_Session,L1_Bias,L2_Zone,L3_Liq,L4_mBOS,L5_Disp,Final_Action,Reason
2026-02-09 07:30:00,5002.61,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-09 07:35:00,4982.60,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-09 07:40:00,5009.48,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-09 07:45:00,4996.99,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-09 07:50:00,4993.67,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-09 07:55:00,4982.80,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-02-09 08:00:00,4977.65,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:05:00,4990.13,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:10:00,4997.33,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:15:00,4992.66,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:20:00,4997.76,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:25:00,5001.43,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:30:00,5004.81,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:35:00,4999.35,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:40:00,4996.59,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:45:00,4997.27,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:50:00,5011.61,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 08:55:00,5007.40,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-02-09 09:00:00,5016.13,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:05:00,5018.68,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:10:00,5020.32,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:15:00,5015.53,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:20:00,5022.70,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:25:00,5025.08,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:30:00,5023.70,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:35:00,5022.48,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:40:00,5025.23,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:45:00,5022.41,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:50:00,5019.89,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 09:55:00,5016.25,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-02-09 10:00:00,5020.16,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:05:00,5023.92,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:10:00,5012.62,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:15:00,5020.22,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:20:00,5019.30,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:25:00,5017.71,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:30:00,5019.56,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:35:00,5022.88,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:40:00,5018.82,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:45:00,5014.23,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:50:00,5015.19,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 10:55:00,5011.97,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-02-09 11:00:00,5014.82,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:05:00,5019.52,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:10:00,5015.41,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:15:00,5022.15,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:20:00,5024.04,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:25:00,5030.49,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:30:00,5032.09,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:35:00,5033.65,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:40:00,5034.23,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:45:00,5030.88,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:50:00,5035.47,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 11:55:00,5036.62,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 12:00:00,5044.02,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:05:00,5037.39,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:10:00,5034.41,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:15:00,5027.98,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:20:00,5021.98,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:25:00,5025.33,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:30:00,5026.86,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:35:00,5032.01,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:40:00,5035.55,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:45:00,5030.72,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:50:00,5037.08,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 12:55:00,5031.25,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 13:00:00,5029.33,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.23)
2026-02-09 13:05:00,5021.08,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-02-09 13:10:00,5013.21,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.58)
2026-02-09 13:15:00,5013.87,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-09 13:20:00,5004.06,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-02-09 13:25:00,5008.74,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 13:30:00,5009.73,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 13:35:00,5010.09,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 13:40:00,5012.58,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 13:45:00,5003.43,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 13:50:00,5005.42,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 13:55:00,5006.51,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 14:00:00,5016.89,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:05:00,5017.78,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:10:00,5020.17,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:15:00,5027.59,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:20:00,5026.21,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:25:00,5025.74,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:30:00,5027.76,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:35:00,5026.96,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:40:00,5029.57,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:45:00,5028.39,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:50:00,5025.00,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 14:55:00,5027.58,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 15:00:00,5032.82,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:05:00,5027.71,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:10:00,5025.79,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:15:00,5026.33,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:20:00,5024.91,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:25:00,5024.49,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:30:00,5018.37,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:35:00,5014.30,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:40:00,5014.74,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:45:00,5012.70,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:50:00,5006.74,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 15:55:00,5007.86,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 16:00:00,5006.11,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:05:00,5009.20,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:10:00,5010.22,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:15:00,5008.12,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:20:00,5006.34,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:25:00,4991.10,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:30:00,4992.20,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:35:00,4990.44,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:40:00,4987.18,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:45:00,4992.83,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:50:00,4996.18,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 16:55:00,4991.03,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 17:00:00,4998.17,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:05:00,4995.56,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:10:00,4993.16,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:15:00,4997.32,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:20:00,5002.85,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:25:00,5006.09,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:30:00,5003.90,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:35:00,5005.41,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:40:00,5008.70,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:45:00,5008.38,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:50:00,5012.25,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 17:55:00,5010.98,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:00:00,5012.08,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:05:00,5015.14,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:10:00,5016.59,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:15:00,5013.88,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:20:00,5014.67,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:25:00,5014.19,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:30:00,5014.80,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:35:00,5015.77,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:40:00,5015.25,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:45:00,5012.55,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:50:00,5017.77,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 18:55:00,5013.41,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-02-09 19:00:00,5019.05,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:05:00,5022.97,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:10:00,5022.20,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:15:00,5017.80,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:20:00,5016.37,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:25:00,5004.53,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:30:00,5008.38,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:35:00,5002.24,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:40:00,4998.85,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:45:00,5004.30,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:50:00,5008.15,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 19:55:00,5007.05,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 20:00:00,5009.92,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-09 20:05:00,5010.85,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-09 20:10:00,5015.47,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 20:15:00,5015.57,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-09 20:20:00,5017.66,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 20:25:00,5020.86,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.31)
2026-02-09 20:30:00,5035.60,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-02-09 20:35:00,5030.81,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-02-09 20:40:00,5036.68,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.52)
2026-02-09 20:45:00,5032.84,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-09 20:50:00,5040.27,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-02-09 20:55:00,5037.92,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-02-09 21:00:00,5038.14,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:05:00,5035.91,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:10:00,5030.33,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:15:00,5027.46,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:20:00,5032.90,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:25:00,5033.38,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:30:00,5054.03,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:35:00,5051.99,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:40:00,5056.05,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:45:00,5060.13,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-02-09 21:50:00,5058.25,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
